일시,지점,지점명,기온(°C),습도(%)
2024-02-24 23:15:00,131.0,,0.92,91.0
2024-02-24 23:30:00,131.0,,0.95,91.0
2024-02-24 23:45:00,131.0,,0.98,91.0
2024-02-25 00:00:00,131.0,청주,1.0,91.0
2024-02-25 00:15:00,131.0,,0.95,91.0
2024-02-25 00:30:00,131.0,,0.9,91.0
2024-02-25 00:45:00,131.0,,0.85,91.0
2024-02-25 01:00:00,131.0,청주,0.8,91.0
2024-02-25 01:15:00,131.0,,0.88,90.75
2024-02-25 01:30:00,131.0,,0.95,90.5
2024-02-25 01:45:00,131.0,,1.03,90.25
2024-02-25 02:00:00,131.0,청주,1.1,90.0
2024-02-25 02:15:00,131.0,,1.08,90.25
2024-02-25 02:30:00,131.0,,1.05,90.5
2024-02-25 02:45:00,131.0,,1.02,90.75
2024-02-25 03:00:00,131.0,청주,1.0,91.0
2024-02-25 03:15:00,131.0,,1.02,91.0
2024-02-25 03:30:00,131.0,,1.05,91.0
2024-02-25 03:45:00,131.0,,1.08,91.0
2024-02-25 04:00:00,131.0,청주,1.1,91.0
2024-02-25 04:15:00,131.0,,1.08,90.75
2024-02-25 04:30:00,131.0,,1.05,90.5
2024-02-25 04:45:00,131.0,,1.02,90.25
2024-02-25 05:00:00,131.0,청주,1.0,90.0
2024-02-25 05:15:00,131.0,,1.0,90.0
2024-02-25 05:30:00,131.0,,1.0,90.0
2024-02-25 05:45:00,131.0,,1.0,90.0
2024-02-25 06:00:00,131.0,청주,1.0,90.0
2024-02-25 06:15:00,131.0,,1.0,90.0
2024-02-25 06:30:00,131.0,,1.0,90.0
2024-02-25 06:45:00,131.0,,1.0,90.0
2024-02-25 07:00:00,131.0,청주,1.0,90.0
2024-02-25 07:15:00,131.0,,1.05,90.0
2024-02-25 07:30:00,131.0,,1.1,90.0
2024-02-25 07:45:00,131.0,,1.15,90.0
2024-02-25 08:00:00,131.0,청주,1.2,90.0
2024-02-25 08:15:00,131.0,,1.32,89.75
2024-02-25 08:30:00,131.0,,1.45,89.5
2024-02-25 08:45:00,131.0,,1.58,89.25
2024-02-25 09:00:00,131.0,청주,1.7,89.0
2024-02-25 09:15:00,131.0,,1.78,88.5
2024-02-25 09:30:00,131.0,,1.85,88.0
2024-02-25 09:45:00,131.0,,1.92,87.5
2024-02-25 10:00:00,131.0,청주,2.0,87.0
2024-02-25 10:15:00,131.0,,2.17,86.25
2024-02-25 10:30:00,131.0,,2.35,85.5
2024-02-25 10:45:00,131.0,,2.53,84.75
2024-02-25 11:00:00,131.0,청주,2.7,84.0
2024-02-25 11:15:00,131.0,,2.9,83.0
2024-02-25 11:30:00,131.0,,3.1,82.0
2024-02-25 11:45:00,131.0,,3.3,81.0
2024-02-25 12:00:00,131.0,청주,3.5,80.0
2024-02-25 12:15:00,131.0,,3.65,79.75
2024-02-25 12:30:00,131.0,,3.8,79.5
2024-02-25 12:45:00,131.0,,3.95,79.25
2024-02-25 13:00:00,131.0,청주,4.1,79.0
2024-02-25 13:15:00,131.0,,4.2,78.0
2024-02-25 13:30:00,131.0,,4.3,77.0
2024-02-25 13:45:00,131.0,,4.4,76.0
2024-02-25 14:00:00,131.0,청주,4.5,75.0
2024-02-25 14:15:00,131.0,,4.47,75.0
2024-02-25 14:30:00,131.0,,4.45,75.0
2024-02-25 14:45:00,131.0,,4.43,75.0
2024-02-25 15:00:00,131.0,청주,4.4,75.0
2024-02-25 15:15:00,131.0,,4.53,74.5
2024-02-25 15:30:00,131.0,,4.65,74.0
2024-02-25 15:45:00,131.0,,4.78,73.5
2024-02-25 16:00:00,131.0,청주,4.9,73.0
2024-02-25 16:15:00,131.0,,4.93,71.5
2024-02-25 16:30:00,131.0,,4.95,70.0
2024-02-25 16:45:00,131.0,,4.97,68.5
2024-02-25 17:00:00,131.0,청주,5.0,67.0
2024-02-25 17:15:00,131.0,,4.88,69.0
2024-02-25 17:30:00,131.0,,4.75,71.0
2024-02-25 17:45:00,131.0,,4.62,73.0
2024-02-25 18:00:00,131.0,청주,4.5,75.0
2024-02-25 18:15:00,131.0,,4.5,75.25
2024-02-25 18:30:00,131.0,,4.5,75.5
2024-02-25 18:45:00,131.0,,4.5,75.75
2024-02-25 19:00:00,131.0,청주,4.5,76.0
2024-02-25 19:15:00,131.0,,4.42,76.5
2024-02-25 19:30:00,131.0,,4.35,77.0
2024-02-25 19:45:00,131.0,,4.28,77.5
2024-02-25 20:00:00,131.0,청주,4.2,78.0
2024-02-25 20:15:00,131.0,,4.15,77.5
2024-02-25 20:30:00,131.0,,4.1,77.0
2024-02-25 20:45:00,131.0,,4.05,76.5
2024-02-25 21:00:00,131.0,청주,4.0,76.0
2024-02-25 21:15:00,131.0,,3.88,76.0
2024-02-25 21:30:00,131.0,,3.75,76.0
2024-02-25 21:45:00,131.0,,3.62,76.0
2024-02-25 22:00:00,131.0,청주,3.5,76.0
2024-02-25 22:15:00,131.0,,3.42,76.0
2024-02-25 22:30:00,131.0,,3.35,76.0
2024-02-25 22:45:00,131.0,,3.28,76.0
2024-02-25 23:00:00,131.0,청주,3.2,76.0
2024-02-25 23:15:00,131.0,,3.03,76.75
2024-02-25 23:30:00,131.0,,2.85,77.5
2024-02-25 23:45:00,131.0,,2.68,78.25
2024-02-26 00:00:00,131.0,청주,2.5,79.0
2024-02-26 00:15:00,131.0,,2.38,79.5
2024-02-26 00:30:00,131.0,,2.25,80.0
2024-02-26 00:45:00,131.0,,2.12,80.5
2024-02-26 01:00:00,131.0,청주,2.0,81.0
2024-02-26 01:15:00,131.0,,1.9,81.5
2024-02-26 01:30:00,131.0,,1.8,82.0
2024-02-26 01:45:00,131.0,,1.7,82.5
2024-02-26 02:00:00,131.0,청주,1.6,83.0
2024-02-26 02:15:00,131.0,,1.5,82.75
2024-02-26 02:30:00,131.0,,1.4,82.5
2024-02-26 02:45:00,131.0,,1.3,82.25
2024-02-26 03:00:00,131.0,청주,1.2,82.0
2024-02-26 03:15:00,131.0,,1.15,82.0
2024-02-26 03:30:00,131.0,,1.1,82.0
2024-02-26 03:45:00,131.0,,1.05,82.0
2024-02-26 04:00:00,131.0,청주,1.0,82.0
2024-02-26 04:15:00,131.0,,0.88,82.5
2024-02-26 04:30:00,131.0,,0.75,83.0
2024-02-26 04:45:00,131.0,,0.62,83.5
2024-02-26 05:00:00,131.0,청주,0.5,84.0
2024-02-26 05:15:00,131.0,,0.5,84.25
2024-02-26 05:30:00,131.0,,0.5,84.5
2024-02-26 05:45:00,131.0,,0.5,84.75
2024-02-26 06:00:00,131.0,청주,0.5,85.0
2024-02-26 06:15:00,131.0,,0.57,84.75
2024-02-26 06:30:00,131.0,,0.65,84.5
2024-02-26 06:45:00,131.0,,0.73,84.25
2024-02-26 07:00:00,131.0,청주,0.8,84.0
2024-02-26 07:15:00,131.0,,0.8,84.0
2024-02-26 07:30:00,131.0,,0.8,84.0
2024-02-26 07:45:00,131.0,,0.8,84.0
2024-02-26 08:00:00,131.0,청주,0.8,84.0
2024-02-26 08:15:00,131.0,,0.9,83.25
2024-02-26 08:30:00,131.0,,1.0,82.5
2024-02-26 08:45:00,131.0,,1.1,81.75
2024-02-26 09:00:00,131.0,청주,1.2,81.0
2024-02-26 09:15:00,131.0,,1.58,79.75
2024-02-26 09:30:00,131.0,,1.95,78.5
2024-02-26 09:45:00,131.0,,2.33,77.25
2024-02-26 10:00:00,131.0,청주,2.7,76.0
2024-02-26 10:15:00,131.0,,2.7,75.75
2024-02-26 10:30:00,131.0,,2.7,75.5
2024-02-26 10:45:00,131.0,,2.7,75.25
2024-02-26 11:00:00,131.0,청주,2.7,75.0
2024-02-26 11:15:00,131.0,,3.15,74.0
2024-02-26 11:30:00,131.0,,3.6,73.0
2024-02-26 11:45:00,131.0,,4.05,72.0
2024-02-26 12:00:00,131.0,청주,4.5,71.0
2024-02-26 12:15:00,131.0,,4.85,69.25
2024-02-26 12:30:00,131.0,,5.2,67.5
2024-02-26 12:45:00,131.0,,5.55,65.75
2024-02-26 13:00:00,131.0,청주,5.9,64.0
2024-02-26 13:15:00,131.0,,6.43,58.5
2024-02-26 13:30:00,131.0,,6.95,53.0
2024-02-26 13:45:00,131.0,,7.48,47.5
2024-02-26 14:00:00,131.0,청주,8.0,42.0
2024-02-26 14:15:00,131.0,,8.18,42.75
2024-02-26 14:30:00,131.0,,8.35,43.5
2024-02-26 14:45:00,131.0,,8.52,44.25
2024-02-26 15:00:00,131.0,청주,8.7,45.0
2024-02-26 15:15:00,131.0,,8.67,45.0
2024-02-26 15:30:00,131.0,,8.65,45.0
2024-02-26 15:45:00,131.0,,8.62,45.0
2024-02-26 16:00:00,131.0,청주,8.6,45.0
2024-02-26 16:15:00,131.0,,8.45,45.25
2024-02-26 16:30:00,131.0,,8.3,45.5
2024-02-26 16:45:00,131.0,,8.15,45.75
2024-02-26 17:00:00,131.0,청주,8.0,46.0
2024-02-26 17:15:00,131.0,,7.82,46.75
2024-02-26 17:30:00,131.0,,7.65,47.5
2024-02-26 17:45:00,131.0,,7.48,48.25
2024-02-26 18:00:00,131.0,청주,7.3,49.0
2024-02-26 18:15:00,131.0,,7.18,49.0
2024-02-26 18:30:00,131.0,,7.05,49.0
2024-02-26 18:45:00,131.0,,6.92,49.0
2024-02-26 19:00:00,131.0,청주,6.8,49.0
2024-02-26 19:15:00,131.0,,6.68,50.25
2024-02-26 19:30:00,131.0,,6.55,51.5
2024-02-26 19:45:00,131.0,,6.42,52.75
2024-02-26 20:00:00,131.0,청주,6.3,54.0
2024-02-26 20:15:00,131.0,,6.2,54.75
2024-02-26 20:30:00,131.0,,6.1,55.5
2024-02-26 20:45:00,131.0,,6.0,56.25
2024-02-26 21:00:00,131.0,청주,5.9,57.0
2024-02-26 21:15:00,131.0,,5.68,58.5
2024-02-26 21:30:00,131.0,,5.45,60.0
2024-02-26 21:45:00,131.0,,5.22,61.5
2024-02-26 22:00:00,131.0,청주,5.0,63.0
2024-02-26 22:15:00,131.0,,4.85,63.5
2024-02-26 22:30:00,131.0,,4.7,64.0
2024-02-26 22:45:00,131.0,,4.55,64.5
2024-02-26 23:00:00,131.0,청주,4.4,65.0
2024-02-26 23:15:00,131.0,,4.3,66.0
2024-02-26 23:30:00,131.0,,4.2,67.0
2024-02-26 23:45:00,131.0,,4.1,68.0
2024-02-27 00:00:00,131.0,청주,4.0,69.0
2024-02-27 00:15:00,131.0,,3.82,69.5
2024-02-27 00:30:00,131.0,,3.65,70.0
2024-02-27 00:45:00,131.0,,3.47,70.5
2024-02-27 01:00:00,131.0,청주,3.3,71.0
2024-02-27 01:15:00,131.0,,3.28,69.25
2024-02-27 01:30:00,131.0,,3.25,67.5
2024-02-27 01:45:00,131.0,,3.22,65.75
2024-02-27 02:00:00,131.0,청주,3.2,64.0
2024-02-27 02:15:00,131.0,,3.15,63.5
2024-02-27 02:30:00,131.0,,3.1,63.0
2024-02-27 02:45:00,131.0,,3.05,62.5
2024-02-27 03:00:00,131.0,청주,3.0,62.0
2024-02-27 03:15:00,131.0,,2.88,62.0
2024-02-27 03:30:00,131.0,,2.75,62.0
2024-02-27 03:45:00,131.0,,2.62,62.0
2024-02-27 04:00:00,131.0,청주,2.5,62.0
2024-02-27 04:15:00,131.0,,2.28,63.5
2024-02-27 04:30:00,131.0,,2.05,65.0
2024-02-27 04:45:00,131.0,,1.83,66.5
2024-02-27 05:00:00,131.0,청주,1.6,68.0
2024-02-27 05:15:00,131.0,,1.52,67.75
2024-02-27 05:30:00,131.0,,1.45,67.5
2024-02-27 05:45:00,131.0,,1.38,67.25
2024-02-27 06:00:00,131.0,청주,1.3,67.0
2024-02-27 06:15:00,131.0,,1.25,67.0
2024-02-27 06:30:00,131.0,,1.2,67.0
2024-02-27 06:45:00,131.0,,1.15,67.0
2024-02-27 07:00:00,131.0,청주,1.1,67.0
2024-02-27 07:15:00,131.0,,1.23,66.25
2024-02-27 07:30:00,131.0,,1.35,65.5
2024-02-27 07:45:00,131.0,,1.48,64.75
2024-02-27 08:00:00,131.0,청주,1.6,64.0
2024-02-27 08:15:00,131.0,,1.88,62.75
2024-02-27 08:30:00,131.0,,2.15,61.5
2024-02-27 08:45:00,131.0,,2.43,60.25
2024-02-27 09:00:00,131.0,청주,2.7,59.0
2024-02-27 09:15:00,131.0,,3.4,55.75
2024-02-27 09:30:00,131.0,,4.1,52.5
2024-02-27 09:45:00,131.0,,4.8,49.25
2024-02-27 10:00:00,131.0,청주,5.5,46.0
2024-02-27 10:15:00,131.0,,5.72,44.5
2024-02-27 10:30:00,131.0,,5.95,43.0
2024-02-27 10:45:00,131.0,,6.18,41.5
2024-02-27 11:00:00,131.0,청주,6.4,40.0
2024-02-27 11:15:00,131.0,,6.6,39.5
2024-02-27 11:30:00,131.0,,6.8,39.0
2024-02-27 11:45:00,131.0,,7.0,38.5
2024-02-27 12:00:00,131.0,청주,7.2,38.0
2024-02-27 12:15:00,131.0,,7.4,37.5
2024-02-27 12:30:00,131.0,,7.6,37.0
2024-02-27 12:45:00,131.0,,7.8,36.5
2024-02-27 13:00:00,131.0,청주,8.0,36.0
2024-02-27 13:15:00,131.0,,8.18,36.0
2024-02-27 13:30:00,131.0,,8.35,36.0
2024-02-27 13:45:00,131.0,,8.52,36.0
2024-02-27 14:00:00,131.0,청주,8.7,36.0
2024-02-27 14:15:00,131.0,,8.8,36.25
2024-02-27 14:30:00,131.0,,8.9,36.5
2024-02-27 14:45:00,131.0,,9.0,36.75
2024-02-27 15:00:00,131.0,청주,9.1,37.0
2024-02-27 15:15:00,131.0,,9.02,37.0
2024-02-27 15:30:00,131.0,,8.95,37.0
2024-02-27 15:45:00,131.0,,8.88,37.0
2024-02-27 16:00:00,131.0,청주,8.8,37.0
2024-02-27 16:15:00,131.0,,8.93,36.5
2024-02-27 16:30:00,131.0,,9.05,36.0
2024-02-27 16:45:00,131.0,,9.18,35.5
2024-02-27 17:00:00,131.0,청주,9.3,35.0
